id,bumelerze_id,time,year,lat,lon,depth_km,mag,mag_type,source_catalog,source_id,contributing_sources,merged_count
bumelerze-013444,bml200900ed,2009-02-16T19:35:04.188Z,2009,35.9094,44.5537,0.01,2.37,mb,KISC,398696-252116,KISC,2
bumelerze-013445,bml200900ee,2009-02-17T00:04:36.000Z,2009,39.0643,41.8978,8.0,2.9,MD,ONUR2017,15133436,ONUR2017,1
bumelerze-013446,bml200900ef,2009-02-17T00:13:20.000Z,2009,38.9706,41.7575,30.0,2.7,ML,ONUR2017,,ONUR2017,1
bumelerze-013447,bml200900eg,2009-02-17T00:19:14.000Z,2009,38.3178,39.1937,7.0,2.7,MD,ONUR2017,,ONUR2017,1
bumelerze-013448,bml200900eh,2009-02-17T07:38:16.422Z,2009,35.9954,44.551,0.14,2.19,mb,KISC,398723-252134,KISC,2
bumelerze-013449,bml200900ei,2009-02-17T09:55:15.826Z,2009,35.1229,45.5942,11.93,2.34,mb,KISC,398727-252152,KISC,2
bumelerze-013450,bml200900ej,2009-02-17T11:01:37.555Z,2009,34.6379,46.722,0.0,2.39,mb,KISC,398731-252165,KISC,2
bumelerze-013451,bml200900ek,2009-02-17T14:46:19.707Z,2009,33.9823,48.7353,11.77,3.12,mb,KISC,398733-252177,KISC,2
bumelerze-013452,bml200900el,2009-02-17T20:05:53.941Z,2009,36.032,45.8153,11.64,1.38,mb,KISC,401541-252185,KISC,2
bumelerze-013453,bml200900em,2009-02-17T20:41:33.769Z,2009,34.5161,45.5867,0.0,2.22,mb,KISC,398739-252186,KISC,2
bumelerze-013454,bml200900en,2009-02-17T20:52:52.938Z,2009,35.7211,45.9049,11.92,1.82,mb,KISC,401545-252187,KISC,2
bumelerze-013455,bml200900eo,2009-02-18T00:01:58.539Z,2009,36.0547,44.5646,0.23,2.25,mb,KISC,398743-252200,KISC,2
bumelerze-013456,bml200900ep,2009-02-18T00:04:05.000Z,2009,39.4303,40.9869,2.0,2.5,MD,ONUR2017,,ONUR2017,1
bumelerze-013457,bml200900eq,2009-02-18T00:06:19.000Z,2009,38.4125,39.0642,5.5,2.6,MD,ONUR2017,,ONUR2017,1
bumelerze-013458,bml200900er,2009-02-18T00:12:32.000Z,2009,30.5811,50.3451,25.0,4.1,mb,ONUR2017,12701119,ONUR2017,1
bumelerze-013459,bml200900es,2009-02-18T00:17:34.000Z,2009,38.0478,38.8524,5.0,3.1,MD,ONUR2017,,ONUR2017,1
bumelerze-013460,bml200900et,2009-02-18T00:29:05.000Z,2009,37.5257,38.6122,7.2,2.6,MD,ONUR2017,15133503,ONUR2017,1
bumelerze-013461,bml200900eu,2009-02-18T00:45:59.000Z,2009,30.6732,50.4506,10.0,3.8,mb,ONUR2017,12701127,ONUR2017,1
bumelerze-013462,bml200900ev,2009-02-18T02:16:05.135Z,2009,35.3427,45.4588,11.73,1.41,mb,KISC,398749-252205,KISC,2
bumelerze-013463,bml200900ew,2009-02-18T06:24:28.407Z,2009,35.9743,44.5525,0.0,1.72,mb,KISC,398788-252219,KISC,2
bumelerze-013464,bml200900ex,2009-02-18T06:25:11.350Z,2009,35.917,44.4847,1.95,2.0,mb,KISC,398793-252218,KISC,2
bumelerze-013465,bml200900ey,2009-02-18T08:50:20.811Z,2009,35.9341,44.5236,0.0,1.74,mb,KISC,398854-252229,KISC,2
bumelerze-013466,bml200900ez,2009-02-18T09:12:30.713Z,2009,30.7933,50.3863,11.95,4.33,mb,KISC,398856-255532,KISC,2
bumelerze-013467,bml200900f0,2009-02-18T13:26:18.548Z,2009,35.9119,44.5497,0.0,1.94,mb,KISC,398865-252255,KISC,2
bumelerze-013468,bml200900f1,2009-02-18T16:46:23.358Z,2009,35.9613,43.4948,7.37,2.44,mb,KISC,398867-252263,KISC,2
bumelerze-013469,bml200900f2,2009-02-18T20:37:40.950Z,2009,35.916,44.5357,0.04,2.03,mb,KISC,398870-252274,KISC,2
bumelerze-013470,bml200900f3,2009-02-19T00:04:58.000Z,2009,38.1577,38.5615,13.0,2.9,MD,ONUR2017,13434850,ONUR2017,1
bumelerze-013471,bml200900f4,2009-02-19T00:05:53.000Z,2009,39.0272,42.0094,2.6,3.2,MD,ONUR2017,13434855,ONUR2017,1
bumelerze-013472,bml200900f5,2009-02-19T00:10:38.000Z,2009,37.8,43.5949,13.4,3.4,MD,ONUR2017,13434853,ONUR2017,1
bumelerze-013473,bml200900f6,2009-02-19T00:43:05.000Z,2009,37.258,38.767,17.0,2.7,MD,ONUR2017,,ONUR2017,1
bumelerze-013474,bml200900f7,2009-02-19T00:54:36.000Z,2009,39.4371,44.1253,20.0,2.8,MD,ONUR2017,,ONUR2017,1
bumelerze-013475,bml200900f8,2009-02-19T00:56:56.000Z,2009,39.281,44.32,28.0,3.1,MD,ONUR2017,13434852,ONUR2017,1
bumelerze-013476,bml200900f9,2009-02-19T01:33:01.462Z,2009,34.4476,45.804,0.07,2.23,mb,KISC,398876-252288,KISC,2
bumelerze-013477,bml200900fa,2009-02-19T03:10:43.041Z,2009,37.515,44.0045,0.06,3.0,mb,KISC,398880-252289,KISC,2
bumelerze-013478,bml200900fb,2009-02-19T04:56:35.901Z,2009,35.3787,45.531,0.11,2.17,mb,KISC,398889-252294,KISC,2
bumelerze-013479,bml200900fc,2009-02-19T14:16:20.068Z,2009,36.2292,45.0103,0.63,1.54,mb,KISC,398894-252312,KISC,2
bumelerze-013480,bml200900fd,2009-02-20T00:04:22.000Z,2009,38.9321,41.3316,6.9,3.1,MD,ONUR2017,13434893,ONUR2017,1
bumelerze-013481,bml200900fe,2009-02-20T00:26:33.000Z,2009,38.078,40.2821,7.3,2.6,MD,ONUR2017,13434901,ONUR2017,1
bumelerze-013482,bml200900ff,2009-02-20T00:37:40.000Z,2009,39.4336,44.0206,5.4,2.8,MD,ONUR2017,13434921,ONUR2017,1
bumelerze-013483,bml200900fg,2009-02-20T00:57:21.000Z,2009,37.2873,44.7565,1.2,3.5,MD,ONUR2017,13434902,ONUR2017,1
bumelerze-013484,bml200900fh,2009-02-20T00:58:35.000Z,2009,39.038,41.24,16.0,2.7,MD,ONUR2017,,ONUR2017,1
bumelerze-013485,bml200900fi,2009-02-20T10:57:19.026Z,2009,37.3503,44.7962,0.06,3.5,mb,KISC,398914-252349,KISC,2
bumelerze-013486,bml200900fj,2009-02-20T22:13:52.665Z,2009,36.1437,44.6948,7.54,1.77,mb,KISC,398922-252370,KISC,2
bumelerze-013487,bml200900fk,2009-02-21T00:04:53.000Z,2009,38.2452,38.1518,10.6,2.6,MD,ONUR2017,,ONUR2017,1
bumelerze-013488,bml200900fl,2009-02-21T00:31:41.000Z,2009,39.1603,41.8276,5.0,3.0,MD,ONUR2017,,ONUR2017,1
bumelerze-013489,bml200900fm,2009-02-21T00:55:16.000Z,2009,38.1332,42.7637,5.0,2.8,MD,ONUR2017,,ONUR2017,1
bumelerze-013490,bml200900fn,2009-02-21T18:45:22.068Z,2009,34.3896,47.5844,0.14,2.66,mb,KISC,398923-252398,KISC,2
bumelerze-013491,bml200900fo,2009-02-21T19:27:32.926Z,2009,36.487,41.0362,11.42,3.08,mb,KISC,398928-252399,KISC,2
bumelerze-013492,bml200900fp,2009-02-22T00:00:00.000Z,2009,38.681,48.6141,20.0,3.3,ML,ONUR2017,,ONUR2017,1
bumelerze-013493,bml200900fq,2009-02-22T00:23:02.000Z,2009,38.5816,40.8276,9.3,3.0,MD,ONUR2017,13434988,ONUR2017,1
bumelerze-013494,bml200900fr,2009-02-22T00:32:42.000Z,2009,37.4863,38.5792,7.0,3.1,MD,ONUR2017,,ONUR2017,1
bumelerze-013495,bml200900fs,2009-02-22T01:32:12.032Z,2009,34.1129,46.7923,0.03,2.64,mb,KISC,398934-252411,KISC,2
bumelerze-013496,bml200900ft,2009-02-22T13:18:29.750Z,2009,36.1909,45.6242,0.36,1.28,mb,KISC,398936-252440,KISC,2
bumelerze-013497,bml200900fu,2009-02-22T22:02:44.593Z,2009,35.3848,45.5139,30.18,2.25,mb,KISC,398977-252472,KISC,2
bumelerze-013498,bml200900fv,2009-02-23T00:19:07.000Z,2009,38.7317,43.5069,18.0,3.2,MD,ONUR2017,13435001,ONUR2017,1
bumelerze-013499,bml200900fw,2009-02-23T00:41:11.000Z,2009,32.4218,47.3472,40.0,3.0,ML,ONUR2017,,ONUR2017,1
bumelerze-013500,bml200900fx,2009-02-23T05:41:06.461Z,2009,32.4737,47.3486,11.75,3.48,mb,KISC,398996-252484,KISC,2
bumelerze-013501,bml200900fy,2009-02-23T09:07:43.769Z,2009,35.6481,44.9562,8.8,1.44,mb,KISC,399004-252495,KISC,2
bumelerze-013502,bml200900fz,2009-02-23T11:25:31.778Z,2009,36.7263,42.926,0.0,2.29,mb,KISC,399025-252501,KISC,2
bumelerze-013503,bml200900g0,2009-02-23T15:43:32.165Z,2009,36.2175,45.271,0.0,2.02,mb,KISC,399032-252514,KISC,2
bumelerze-013504,bml200900g1,2009-02-23T21:08:25.473Z,2009,36.0894,45.7045,40.17,1.6,mb,KISC,399034-252519,KISC,2
bumelerze-013505,bml200900g2,2009-02-23T22:29:06.137Z,2009,35.9706,44.5522,15.34,2.28,mb,KISC,399036-252520,KISC,2
bumelerze-013506,bml200900g3,2009-02-23T23:15:34.574Z,2009,35.8045,45.0394,10.64,1.3,mb,KISC,399043-252521,KISC,2
bumelerze-013507,bml200900g4,2009-02-24T00:02:38.000Z,2009,38.9049,41.2959,11.2,3.0,MD,ONUR2017,13435042,ONUR2017,1
bumelerze-013508,bml200900g5,2009-02-24T00:12:06.000Z,2009,39.4663,39.7604,0.0,2.9,MD,ONUR2017,,ONUR2017,1
bumelerze-013509,bml200900g6,2009-02-24T00:16:28.000Z,2009,38.4693,39.1887,7.6,3.2,MD,ONUR2017,15133653,ONUR2017,1
bumelerze-013510,bml200900g7,2009-02-24T00:20:59.000Z,2009,38.5014,39.6233,5.3,3.0,MD,ONUR2017,13435032,ONUR2017,1
bumelerze-013511,bml200900g8,2009-02-24T00:23:55.000Z,2009,37.3183,38.5973,6.7,2.6,MD,ONUR2017,,ONUR2017,1
bumelerze-013512,bml200900g9,2009-02-24T00:59:28.000Z,2009,39.2636,41.7,15.4,2.8,MD,ONUR2017,13435057,ONUR2017,1
bumelerze-013513,bml200900ga,2009-02-24T02:27:03.138Z,2009,35.8944,45.8664,11.68,1.6,mb,KISC,399083-252531,KISC,2
bumelerze-013514,bml200900gb,2009-02-24T13:59:11.247Z,2009,36.4116,45.098,11.84,2.33,mb,KISC,399109-252562,KISC,2
bumelerze-013515,bml200900gc,2009-02-24T14:32:52.942Z,2009,33.6798,45.6811,0.0,2.6,mb,KISC,399128-252564,KISC,2
bumelerze-013516,bml200900gd,2009-02-24T20:24:02.501Z,2009,33.6463,45.7148,11.88,2.68,mb,KISC,399143-252573,KISC,2
bumelerze-013517,bml200900ge,2009-02-24T23:57:33.542Z,2009,35.8028,45.8967,11.82,1.89,mb,KISC,399146-252575,KISC,2
bumelerze-013518,bml200900gf,2009-02-25T00:19:24.000Z,2009,38.5418,44.366,5.5,3.98,Mw,ONUR2017,12701854,ONUR2017,1
bumelerze-013519,bml200900gg,2009-02-25T00:23:50.000Z,2009,38.5115,39.65,7.1,2.5,MD,ONUR2017,,ONUR2017,1
bumelerze-013520,bml200900gh,2009-02-25T00:25:45.000Z,2009,39.3824,45.3196,10.0,2.7,ML,ONUR2017,13435094,ONUR2017,1
bumelerze-013521,bml200900gi,2009-02-25T00:28:54.000Z,2009,38.5345,44.2844,5.0,4.13,Mw,ONUR2017,12701849,ONUR2017,1
bumelerze-013522,bml200900gj,2009-02-25T00:47:14.000Z,2009,38.3357,39.2249,8.2,3.4,MD,ONUR2017,13435087,ONUR2017,1
bumelerze-013523,bml200900gk,2009-02-25T00:49:37.538Z,2009,36.038,45.8119,11.03,1.51,mb,KISC,399149-252576,KISC,2
bumelerze-013524,bml200900gl,2009-02-25T14:23:05.969Z,2009,37.5253,45.2878,0.0,2.28,mb,KISC,399211-252608,KISC,2
bumelerze-013525,bml200900gm,2009-02-25T17:28:50.020Z,2009,38.6183,44.3804,0.02,4.03,mb,KISC,399269-252622,KISC,2
bumelerze-013526,bml200900gn,2009-02-25T18:19:20.978Z,2009,38.787,44.2227,20.29,3.63,mb,KISC,399277-252624,KISC,2
bumelerze-013527,bml200900go,2009-02-25T21:45:20.522Z,2009,35.0137,46.2959,0.0,2.22,mb,KISC,399302-252628,KISC,2
bumelerze-013528,bml200900gp,2009-02-25T22:25:42.731Z,2009,39.3652,45.7185,0.0,3.46,mb,KISC,399307-252630,KISC,2
bumelerze-013529,bml200900gq,2009-02-25T22:29:36.334Z,2009,35.7538,46.7274,0.56,2.1,mb,KISC,399311-252631,KISC,2
bumelerze-013530,bml200900gr,2009-02-26T00:05:57.000Z,2009,38.6113,38.9793,15.4,2.8,ML,ONUR2017,15133727,ONUR2017,1
bumelerze-013531,bml200900gs,2009-02-26T00:14:45.000Z,2009,39.0008,41.048,7.5,3.1,MD,ONUR2017,13435127,ONUR2017,1
bumelerze-013532,bml200900gt,2009-02-26T00:27:20.000Z,2009,37.3815,38.6032,7.0,2.8,MD,ONUR2017,15133723,ONUR2017,1
bumelerze-013533,bml200900gu,2009-02-26T00:37:07.000Z,2009,38.313,38.8991,8.0,2.9,MD,ONUR2017,,ONUR2017,1
bumelerze-013534,bml200900gv,2009-02-26T01:47:17.762Z,2009,35.3489,45.807,11.99,2.14,mb,KISC,399475-252640,KISC,2
bumelerze-013535,bml200900gw,2009-02-26T02:06:41.063Z,2009,35.3155,45.7041,11.87,2.4,mb,KISC,406559-252643,KISC,2
bumelerze-013536,bml200900gx,2009-02-26T02:24:19.545Z,2009,35.3252,45.7207,11.91,2.19,mb,KISC,406561-252646,KISC,2
bumelerze-013537,bml200900gy,2009-02-26T02:29:54.701Z,2009,35.2432,45.6216,11.95,2.77,mb,KISC,406563-252645,KISC,2
bumelerze-013538,bml200900gz,2009-02-26T02:34:52.595Z,2009,35.3851,45.8532,10.47,2.3,mb,KISC,399494-252647,KISC,2
bumelerze-013539,bml200900h0,2009-02-26T02:47:53.574Z,2009,35.3329,45.7916,12.0,2.72,mb,KISC,399498-252649,KISC,2
bumelerze-013540,bml200900h1,2009-02-26T02:57:21.249Z,2009,35.3945,45.8664,9.82,2.23,mb,KISC,399503-252650,KISC,2
bumelerze-013541,bml200900h2,2009-02-26T03:16:38.418Z,2009,37.4338,44.1964,11.95,2.71,mb,KISC,399509-252651,KISC,2
bumelerze-013542,bml200900h3,2009-02-26T04:29:39.937Z,2009,35.4585,45.9571,8.17,2.0,mb,KISC,399517-252655,KISC,2
bumelerze-013543,bml200900h4,2009-02-26T06:05:41.643Z,2009,35.3371,45.7765,11.93,2.89,mb,KISC,399544-252658,KISC,2
bumelerze-013544,bml200900h5,2009-02-26T06:23:51.798Z,2009,35.7819,45.8895,37.19,2.09,mb,KISC,399553-252661,KISC,2
bumelerze-013545,bml200900h6,2009-02-26T20:01:23.087Z,2009,36.4896,45.4126,35.08,2.93,mb,KISC,399634-252701,KISC,2
bumelerze-013546,bml200900h7,2009-02-26T20:07:54.398Z,2009,32.9753,46.0712,11.8,3.26,mb,KISC,399641-252702,KISC,2
bumelerze-013547,bml200900h8,2009-02-28T00:07:13.000Z,2009,37.9997,38.1555,7.8,3.7,MD,ONUR2017,13435210,ONUR2017,1
bumelerze-013548,bml200900h9,2009-02-28T00:17:40.000Z,2009,38.6937,41.0115,5.0,2.7,MD,ONUR2017,13435200,ONUR2017,1
bumelerze-013549,bml200900ha,2009-02-28T00:18:41.000Z,2009,38.4988,40.7539,17.7,2.9,MD,ONUR2017,13435208,ONUR2017,1
bumelerze-013550,bml200900hb,2009-02-28T00:41:14.000Z,2009,38.9493,41.2927,13.3,3.0,MD,ONUR2017,13435189,ONUR2017,1
bumelerze-013551,bml200900hc,2009-02-28T00:58:53.000Z,2009,37.9899,38.1469,5.0,3.2,ML,ONUR2017,,ONUR2017,1
bumelerze-013552,bml200900hd,2009-02-28T23:54:25.682Z,2009,34.1317,47.1127,18.24,2.47,mb,KISC,399727-252794,KISC,2
bumelerze-013553,bml200900he,2009-02-28T23:57:39.485Z,2009,35.0226,47.2369,0.06,2.53,mb,KISC,399731-252793,KISC,2
bumelerze-013554,bml200900hf,2009-03-01T00:06:48.000Z,2009,32.6894,50.0595,2.0,3.0,ML,ONUR2017,,"KISC,ONUR2017",3
bumelerze-013555,bml200900hg,2009-03-01T00:12:02.000Z,2009,32.7036,50.0795,5.0,2.8,ML,ONUR2017,,ONUR2017,1
bumelerze-013556,bml200900hh,2009-03-01T00:43:30.000Z,2009,38.6072,41.4638,8.0,2.8,MD,ONUR2017,,ONUR2017,1
bumelerze-013557,bml200900hi,2009-03-01T00:51:22.000Z,2009,32.84,49.96,22.0,2.6,ML,ONUR2017,,ONUR2017,1
bumelerze-013558,bml200900hj,2009-03-01T00:53:29.000Z,2009,36.3801,42.2678,35.0,3.63,Mw,ONUR2017,13435320,ONUR2017,1
bumelerze-013559,bml200900hk,2009-03-01T08:53:43.065Z,2009,35.3899,46.5649,15.0,2.19,mb,KISC,399564-252812,KISC,2
bumelerze-013560,bml200900hl,2009-03-01T14:05:43.759Z,2009,36.0823,44.9953,15.0,1.56,mb,KISC,399568-252815,KISC,2
bumelerze-013561,bml200900hm,2009-03-01T15:35:15.928Z,2009,35.9084,45.4143,15.0,1.39,mb,KISC,399571-252820,KISC,2
bumelerze-013562,bml200900hn,2009-03-01T20:53:26.844Z,2009,36.6111,42.3933,15.0,4.1,mb,KISC,399610-252830,KISC,2
bumelerze-013563,bml200900ho,2009-03-01T22:45:21.446Z,2009,32.9946,45.651,15.0,2.94,mb,KISC,399617-252832,KISC,2
bumelerze-013564,bml200900hp,2009-03-02T00:31:52.000Z,2009,38.5629,40.6415,8.0,2.6,MD,ONUR2017,13435410,ONUR2017,1
bumelerze-013565,bml200900hq,2009-03-02T00:46:07.000Z,2009,32.1249,49.8517,25.4,4.6,mb,ONUR2017,11738989,ONUR2017,1
bumelerze-013566,bml200900hr,2009-03-02T01:25:59.294Z,2009,35.176,45.3965,15.0,2.17,mb,KISC,399688-252837,KISC,2
bumelerze-013567,bml200900hs,2009-03-02T07:33:04.490Z,2009,36.0752,44.9096,15.0,2.1,mb,KISC,399697-252846,KISC,2
bumelerze-013568,bml200900ht,2009-03-02T16:26:10.086Z,2009,35.6042,45.9419,7.07,1.96,mb,KISC,399781-252872,KISC,2
bumelerze-013569,bml200900hu,2009-03-02T20:32:22.806Z,2009,35.529,45.8923,15.0,2.48,mb,KISC,399797-252879,KISC,2
bumelerze-013570,bml200900hv,2009-03-02T20:38:58.998Z,2009,35.8974,45.5335,11.31,1.89,mb,KISC,399800-252880,KISC,2
bumelerze-013571,bml200900hw,2009-03-02T20:45:02.667Z,2009,36.0733,45.7601,0.0,1.47,mb,KISC,399814-252882,KISC,2
bumelerze-013572,bml200900hx,2009-03-02T21:46:05.500Z,2009,32.13,49.871,2.0,4.7,mb,USGS,usp000gujg,"KISC,USGS",3
bumelerze-013573,bml200900hy,2009-03-03T00:00:48.000Z,2009,38.8002,39.4086,10.0,2.5,MD,ONUR2017,,ONUR2017,1
bumelerze-013574,bml200900hz,2009-03-03T00:01:08.000Z,2009,39.0709,41.9004,5.0,3.3,MD,ONUR2017,,ONUR2017,1
bumelerze-013575,bml200900i0,2009-03-03T00:04:17.000Z,2009,38.9436,41.2529,15.2,2.8,MD,ONUR2017,13435430,ONUR2017,1
bumelerze-013576,bml200900i1,2009-03-03T00:11:15.000Z,2009,32.2723,49.8893,2.0,3.0,ML,ONUR2017,,"KISC,ONUR2017",3
bumelerze-013577,bml200900i2,2009-03-03T00:15:58.000Z,2009,39.0,40.5086,2.3,3.6,MD,ONUR2017,13435432,ONUR2017,1
bumelerze-013578,bml200900i3,2009-03-03T00:21:56.000Z,2009,38.6488,39.1885,15.6,2.5,MD,ONUR2017,13435444,ONUR2017,1
bumelerze-013579,bml200900i4,2009-03-03T00:45:28.000Z,2009,38.2907,39.2043,9.9,2.2,MD,ONUR2017,13435462,ONUR2017,1
bumelerze-013580,bml200900i5,2009-03-03T02:03:51.412Z,2009,36.0665,45.0829,10.0,0.92,mb,KISC,399934-252893,KISC,2
bumelerze-013581,bml200900i6,2009-03-03T09:50:02.050Z,2009,34.534,46.9196,15.0,2.4,mb,KISC,400094-252904,KISC,2
bumelerze-013582,bml200900i7,2009-03-03T11:07:57.439Z,2009,35.9556,44.2592,15.0,1.99,mb,KISC,400128-252908,KISC,2
bumelerze-013583,bml200900i8,2009-03-03T19:28:08.734Z,2009,36.2597,45.4646,15.0,2.97,mb,KISC,400341-252920,KISC,2
bumelerze-013584,bml200900i9,2009-03-03T20:06:42.919Z,2009,36.939,44.6702,15.0,2.93,mb,KISC,400384-252921,KISC,2
bumelerze-013585,bml200900ia,2009-03-04T00:03:43.725Z,2009,36.3623,44.3778,15.0,2.4,mb,KISC,400419-252923,KISC,2
bumelerze-013586,bml200900ib,2009-03-04T00:20:02.000Z,2009,39.3897,40.4218,7.2,2.7,MD,ONUR2017,,ONUR2017,1
bumelerze-013587,bml200900ic,2009-03-04T00:23:02.000Z,2009,39.2155,40.7517,2.0,2.8,MD,ONUR2017,,ONUR2017,1
bumelerze-013588,bml200900id,2009-03-04T00:47:10.000Z,2009,38.3803,39.0632,11.9,2.4,MD,ONUR2017,13435542,ONUR2017,1
bumelerze-013589,bml200900ie,2009-03-04T00:53:40.000Z,2009,36.5445,38.4734,2.0,2.8,MD,ONUR2017,,ONUR2017,1
bumelerze-013590,bml200900if,2009-03-04T00:57:47.000Z,2009,37.368,38.6343,5.0,2.9,MD,ONUR2017,,ONUR2017,1
bumelerze-013591,bml200900ig,2009-03-04T06:16:21.501Z,2009,35.419,46.2784,7.03,3.31,mb,KISC,400555-252928,KISC,2
bumelerze-013592,bml200900ih,2009-03-04T09:24:54.116Z,2009,36.1569,45.1919,11.79,0.97,mb,KISC,401566-252934,KISC,2
bumelerze-013593,bml200900ii,2009-03-04T17:20:02.491Z,2009,36.5463,43.6134,15.0,2.41,mb,KISC,403176-252947,KISC,2
bumelerze-013594,bml200900ij,2009-03-04T23:13:38.293Z,2009,36.1655,45.3337,15.0,1.52,mb,KISC,407616-252964,KISC,2
bumelerze-013595,bml200900ik,2009-03-05T00:11:11.000Z,2009,37.1239,38.7789,10.0,3.1,MD,ONUR2017,,ONUR2017,1
bumelerze-013596,bml200900il,2009-03-05T00:34:17.654Z,2009,36.2072,45.3475,15.0,1.56,mb,KISC,407622-252966,KISC,2
bumelerze-013597,bml200900im,2009-03-05T00:58:04.603Z,2009,35.8546,45.4208,0.0,1.64,mb,KISC,407623-252967,KISC,2
bumelerze-013598,bml200900in,2009-03-05T03:22:58.212Z,2009,35.9611,45.1037,10.0,1.03,mb,KISC,407628-252970,KISC,2
bumelerze-013599,bml200900io,2009-03-05T04:08:39.957Z,2009,32.7749,47.8878,12.79,3.07,mb,KISC,407632-252971,KISC,2
bumelerze-013600,bml200900ip,2009-03-05T10:24:38.846Z,2009,36.9435,44.0291,0.16,2.32,mb,KISC,407673-253003,KISC,2
bumelerze-013601,bml200900iq,2009-03-05T15:54:16.305Z,2009,36.4693,44.3708,15.0,1.9,mb,KISC,407747-253028,KISC,2
bumelerze-013602,bml200900ir,2009-03-05T17:37:54.653Z,2009,34.0505,46.6652,15.0,2.91,mb,KISC,407768-253033,KISC,2
bumelerze-013603,bml200900is,2009-03-05T17:51:23.075Z,2009,33.868,45.0696,0.03,2.92,mb,KISC,407786-253036,KISC,2
bumelerze-013604,bml200900it,2009-03-05T18:15:38.504Z,2009,33.9445,46.7714,13.43,2.77,mb,KISC,407793-253037,KISC,2
bumelerze-013605,bml200900iu,2009-03-05T19:02:55.554Z,2009,35.2811,46.6603,15.0,2.8,mb,KISC,407818-253041,KISC,2
bumelerze-013606,bml200900iv,2009-03-05T19:13:17.461Z,2009,34.447,47.0271,0.04,2.4,mb,KISC,407821-253043,KISC,2
bumelerze-013607,bml200900iw,2009-03-06T00:10:56.279Z,2009,36.3127,45.2208,15.0,2.07,mb,KISC,407871-253054,KISC,2
bumelerze-013608,bml200900ix,2009-03-06T00:38:35.000Z,2009,39.0306,42.0112,3.9,3.1,MD,ONUR2017,13435578,ONUR2017,1
bumelerze-013609,bml200900iy,2009-03-06T00:56:43.000Z,2009,38.3482,38.8399,12.4,2.7,MD,ONUR2017,13435585,ONUR2017,1
bumelerze-013610,bml200900iz,2009-03-06T02:01:03.786Z,2009,34.8551,47.1671,15.0,2.43,mb,KISC,407880-253055,KISC,2
bumelerze-013611,bml200900j0,2009-03-06T02:37:46.762Z,2009,36.0801,45.2376,15.0,1.19,mb,KISC,407882-253057,KISC,2
bumelerze-013612,bml200900j1,2009-03-06T06:03:56.128Z,2009,31.8247,50.4191,33.0,4.14,mb,KISC,407906-253066,KISC,2
bumelerze-013613,bml200900j2,2009-03-06T12:01:36.569Z,2009,35.2305,45.0507,15.0,2.09,mb,KISC,407930-253080,KISC,2
bumelerze-013614,bml200900j3,2009-03-06T13:12:15.269Z,2009,35.781,44.0481,7.4,1.82,mb,KISC,407934-253082,KISC,2
bumelerze-013615,bml200900j4,2009-03-06T13:56:03.921Z,2009,35.9167,45.1679,15.69,1.75,mb,KISC,407940-253083,KISC,2
bumelerze-013616,bml200900j5,2009-03-06T14:20:18.976Z,2009,36.2881,45.5581,11.8,2.4,mb,KISC,407941-253084,KISC,2
bumelerze-013617,bml200900j6,2009-03-06T20:50:18.419Z,2009,33.3888,47.4495,15.0,2.7,mb,KISC,407947-253092,KISC,2
bumelerze-013618,bml200900j7,2009-03-07T00:09:12.000Z,2009,38.639,43.011,13.0,2.3,MD,ONUR2017,,ONUR2017,1
bumelerze-013619,bml200900j8,2009-03-07T00:10:01.000Z,2009,38.8122,44.5966,5.7,3.5,MD,ONUR2017,13435633,ONUR2017,1
bumelerze-013620,bml200900j9,2009-03-07T00:20:00.000Z,2009,31.5771,49.4684,22.2,3.8,mb,ONUR2017,12702646,ONUR2017,1
bumelerze-013621,bml200900ja,2009-03-07T00:31:19.000Z,2009,38.3727,38.9451,10.0,2.5,MD,ONUR2017,,ONUR2017,1
bumelerze-013622,bml200900jb,2009-03-07T03:10:01.881Z,2009,38.8222,44.4345,20.8,3.32,mb,KISC,407963-253103,KISC,2
bumelerze-013623,bml200900jc,2009-03-07T07:03:39.369Z,2009,34.8709,46.1725,15.0,2.04,mb,KISC,407970-253108,KISC,2
bumelerze-013624,bml200900jd,2009-03-07T19:57:45.019Z,2009,36.3858,45.4986,15.0,2.61,mb,KISC,408045-253137,KISC,2
bumelerze-013625,bml200900je,2009-03-07T20:02:54.829Z,2009,35.4599,45.2205,15.0,2.04,mb,KISC,408126-253139,KISC,2
bumelerze-013626,bml200900jf,2009-03-07T21:26:49.874Z,2009,35.0501,45.9275,11.95,2.14,mb,KISC,408139-253145,KISC,2
bumelerze-013627,bml200900jg,2009-03-08T00:06:17.000Z,2009,39.1345,42.2696,10.1,2.9,MD,ONUR2017,13435710,ONUR2017,1
bumelerze-013628,bml200900jh,2009-03-08T00:39:16.000Z,2009,37.1347,43.7495,3.4,3.3,MD,ONUR2017,13435702,ONUR2017,1
bumelerze-013629,bml200900ji,2009-03-08T00:56:38.000Z,2009,38.038,38.1607,5.6,2.8,MD,ONUR2017,15134235,ONUR2017,1
bumelerze-013630,bml200900jj,2009-03-08T02:47:02.501Z,2009,36.1062,45.7094,15.0,3.25,mb,KISC,408151-253152,KISC,2
bumelerze-013631,bml200900jk,2009-03-08T03:03:19.352Z,2009,36.2511,45.3072,15.0,0.99,mb,KISC,408159-253153,KISC,2
